index	predictions
7766	entailment
7767	neutral
7768	entailment
7769	contradiction
7770	neutral
7771	neutral
7772	neutral
7773	neutral
7774	neutral
7775	entailment
7776	neutral
7777	neutral
7778	entailment
7779	neutral
7780	neutral
7781	contradiction
7782	entailment
7783	neutral
7784	neutral
7785	neutral
7786	entailment
7787	entailment
7788	contradiction
7789	entailment
7790	contradiction
7791	neutral
7792	neutral
7793	neutral
7794	neutral
7795	contradiction
7796	neutral
7797	neutral
7798	neutral
7799	contradiction
7800	neutral
7801	contradiction
7802	contradiction
7803	entailment
7804	contradiction
7805	neutral
7806	contradiction
7807	contradiction
7808	neutral
7809	neutral
7810	neutral
7811	neutral
7812	entailment
7813	contradiction
7814	neutral
7815	entailment
7816	contradiction
7817	neutral
7818	contradiction
7819	neutral
7820	contradiction
7821	contradiction
7822	entailment
7823	neutral
7824	entailment
7825	contradiction
7826	entailment
7827	entailment
7828	neutral
7829	neutral
7830	entailment
7831	entailment
7832	neutral
7833	entailment
7834	neutral
7835	neutral
7836	neutral
7837	contradiction
7838	contradiction
7839	entailment
7840	entailment
7841	contradiction
7842	entailment
7843	entailment
7844	entailment
7845	entailment
7846	contradiction
7847	neutral
7848	entailment
7849	neutral
7850	neutral
7851	neutral
7852	neutral
7853	contradiction
7854	entailment
7855	contradiction
7856	entailment
7857	neutral
7858	entailment
7859	entailment
7860	entailment
7861	neutral
7862	neutral
7863	contradiction
7864	entailment
7865	neutral
7866	contradiction
7867	contradiction
7868	entailment
7869	neutral
7870	contradiction
7871	entailment
7872	contradiction
7873	contradiction
7874	contradiction
7875	entailment
7876	entailment
7877	contradiction
7878	neutral
7879	contradiction
7880	entailment
7881	contradiction
7882	contradiction
7883	neutral
7884	neutral
7885	neutral
7886	entailment
7887	contradiction
7888	entailment
7889	neutral
7890	entailment
7891	neutral
7892	neutral
7893	neutral
7894	contradiction
7895	contradiction
7896	neutral
7897	neutral
7898	entailment
7899	contradiction
7900	entailment
7901	entailment
7902	entailment
7903	neutral
7904	entailment
7905	neutral
7906	neutral
7907	entailment
7908	contradiction
7909	contradiction
7910	contradiction
7911	contradiction
7912	contradiction
7913	contradiction
7914	contradiction
7915	entailment
7916	entailment
7917	neutral
7918	contradiction
7919	neutral
7920	neutral
7921	entailment
7922	neutral
7923	contradiction
7924	contradiction
7925	contradiction
7926	contradiction
7927	contradiction
7928	contradiction
7929	entailment
7930	contradiction
7931	contradiction
7932	contradiction
7933	entailment
7934	entailment
7935	neutral
7936	entailment
7937	entailment
7938	contradiction
7939	neutral
7940	entailment
7941	neutral
7942	entailment
7943	entailment
7944	neutral
7945	neutral
7946	contradiction
7947	contradiction
7948	entailment
7949	contradiction
7950	entailment
7951	neutral
7952	entailment
7953	neutral
7954	neutral
7955	neutral
7956	contradiction
7957	contradiction
7958	contradiction
7959	entailment
7960	contradiction
7961	neutral
7962	contradiction
7963	contradiction
7964	entailment
7965	entailment
7966	entailment
7967	entailment
7968	neutral
7969	entailment
7970	contradiction
7971	entailment
7972	neutral
7973	neutral
7974	entailment
7975	contradiction
7976	neutral
7977	entailment
7978	entailment
7979	neutral
7980	entailment
7981	contradiction
7982	neutral
7983	neutral
7984	neutral
7985	neutral
7986	neutral
7987	contradiction
7988	contradiction
7989	entailment
7990	contradiction
7991	contradiction
7992	neutral
7993	neutral
7994	neutral
7995	entailment
7996	entailment
7997	contradiction
7998	entailment
7999	entailment
8000	contradiction
8001	entailment
8002	contradiction
8003	entailment
8004	contradiction
8005	contradiction
8006	neutral
8007	neutral
8008	neutral
8009	entailment
8010	entailment
8011	neutral
8012	entailment
8013	contradiction
8014	contradiction
8015	entailment
8016	neutral
8017	contradiction
8018	neutral
8019	contradiction
8020	entailment
8021	contradiction
8022	entailment
8023	entailment
8024	neutral
8025	neutral
8026	contradiction
8027	contradiction
8028	contradiction
8029	contradiction
8030	contradiction
8031	entailment
8032	contradiction
8033	neutral
8034	neutral
8035	entailment
8036	entailment
8037	contradiction
8038	entailment
8039	neutral
8040	contradiction
8041	neutral
8042	neutral
8043	entailment
8044	entailment
8045	entailment
8046	entailment
8047	contradiction
8048	neutral
8049	entailment
8050	entailment
8051	contradiction
8052	contradiction
8053	contradiction
8054	neutral
8055	neutral
8056	entailment
8057	neutral
8058	entailment
8059	contradiction
8060	entailment
8061	contradiction
8062	neutral
8063	contradiction
8064	entailment
8065	neutral
8066	contradiction
8067	contradiction
8068	neutral
8069	contradiction
8070	entailment
8071	contradiction
8072	entailment
8073	contradiction
8074	entailment
8075	contradiction
8076	contradiction
8077	entailment
8078	neutral
8079	neutral
8080	entailment
8081	contradiction
8082	entailment
8083	contradiction
8084	neutral
8085	entailment
8086	contradiction
8087	contradiction
8088	contradiction
8089	neutral
8090	entailment
8091	contradiction
8092	neutral
8093	neutral
8094	neutral
8095	contradiction
8096	contradiction
8097	entailment
8098	entailment
8099	contradiction
8100	entailment
8101	neutral
8102	contradiction
8103	neutral
8104	contradiction
8105	contradiction
8106	neutral
8107	entailment
8108	entailment
8109	entailment
8110	neutral
8111	contradiction
8112	entailment
8113	neutral
8114	neutral
8115	neutral
8116	entailment
8117	entailment
8118	neutral
8119	contradiction
8120	entailment
8121	neutral
8122	contradiction
8123	contradiction
8124	entailment
8125	contradiction
8126	contradiction
8127	entailment
8128	contradiction
8129	neutral
8130	neutral
8131	entailment
8132	neutral
8133	neutral
8134	contradiction
8135	neutral
8136	neutral
8137	neutral
8138	entailment
8139	entailment
8140	contradiction
8141	contradiction
8142	neutral
8143	entailment
8144	entailment
8145	neutral
8146	neutral
8147	contradiction
8148	neutral
8149	neutral
8150	entailment
8151	entailment
8152	neutral
8153	contradiction
8154	neutral
8155	contradiction
8156	contradiction
8157	contradiction
8158	neutral
8159	entailment
8160	neutral
8161	entailment
8162	neutral
8163	contradiction
8164	neutral
8165	contradiction
8166	contradiction
8167	contradiction
8168	contradiction
8169	entailment
8170	neutral
8171	entailment
8172	entailment
8173	contradiction
8174	entailment
8175	entailment
8176	neutral
8177	entailment
8178	neutral
8179	contradiction
8180	entailment
8181	neutral
8182	contradiction
8183	entailment
8184	entailment
8185	entailment
8186	entailment
8187	neutral
8188	entailment
8189	contradiction
8190	contradiction
8191	contradiction
8192	neutral
8193	neutral
8194	neutral
8195	entailment
8196	entailment
8197	contradiction
8198	contradiction
8199	neutral
8200	neutral
8201	contradiction
8202	entailment
8203	contradiction
8204	contradiction
8205	entailment
8206	contradiction
8207	entailment
8208	neutral
8209	contradiction
8210	neutral
8211	entailment
8212	neutral
8213	neutral
8214	entailment
8215	entailment
8216	entailment
8217	neutral
8218	contradiction
8219	neutral
8220	neutral
8221	entailment
8222	neutral
8223	entailment
8224	contradiction
8225	contradiction
8226	contradiction
8227	entailment
8228	neutral
8229	neutral
8230	neutral
8231	entailment
8232	entailment
8233	entailment
8234	neutral
8235	contradiction
8236	neutral
8237	entailment
8238	contradiction
8239	entailment
8240	neutral
8241	contradiction
8242	entailment
8243	neutral
8244	neutral
8245	entailment
8246	contradiction
8247	contradiction
8248	neutral
8249	neutral
8250	neutral
8251	contradiction
8252	neutral
8253	neutral
8254	entailment
8255	entailment
8256	entailment
8257	contradiction
8258	contradiction
8259	entailment
8260	contradiction
8261	neutral
8262	contradiction
8263	entailment
8264	entailment
8265	neutral
8266	entailment
8267	entailment
8268	contradiction
8269	contradiction
8270	contradiction
8271	entailment
8272	entailment
8273	contradiction
8274	contradiction
8275	neutral
8276	neutral
8277	neutral
8278	entailment
8279	entailment
8280	entailment
8281	entailment
8282	neutral
8283	entailment
8284	neutral
8285	neutral
8286	neutral
8287	neutral
8288	entailment
8289	neutral
8290	neutral
8291	entailment
8292	neutral
8293	entailment
8294	entailment
8295	entailment
8296	contradiction
8297	contradiction
8298	neutral
8299	contradiction
8300	entailment
8301	entailment
8302	neutral
8303	neutral
8304	entailment
8305	entailment
8306	neutral
8307	entailment
8308	contradiction
8309	entailment
8310	entailment
8311	contradiction
8312	contradiction
8313	entailment
8314	neutral
8315	entailment
8316	neutral
8317	entailment
8318	neutral
8319	entailment
8320	contradiction
8321	neutral
8322	neutral
8323	contradiction
8324	neutral
8325	contradiction
8326	contradiction
8327	neutral
8328	contradiction
8329	entailment
8330	neutral
8331	neutral
8332	contradiction
8333	neutral
8334	contradiction
8335	contradiction
8336	entailment
8337	entailment
8338	neutral
8339	neutral
8340	neutral
8341	neutral
8342	contradiction
8343	entailment
8344	neutral
8345	contradiction
8346	entailment
8347	neutral
8348	entailment
8349	contradiction
8350	entailment
8351	neutral
8352	contradiction
8353	neutral
8354	entailment
8355	contradiction
8356	contradiction
8357	contradiction
8358	neutral
8359	contradiction
8360	neutral
8361	contradiction
8362	neutral
8363	entailment
8364	neutral
8365	entailment
8366	neutral
8367	neutral
8368	neutral
8369	entailment
8370	contradiction
8371	contradiction
8372	entailment
8373	contradiction
8374	contradiction
8375	entailment
8376	neutral
8377	neutral
8378	contradiction
8379	neutral
8380	entailment
8381	contradiction
8382	contradiction
8383	entailment
8384	entailment
8385	contradiction
8386	entailment
8387	contradiction
8388	entailment
8389	neutral
8390	neutral
8391	neutral
8392	contradiction
8393	contradiction
8394	contradiction
8395	entailment
8396	contradiction
8397	entailment
8398	contradiction
8399	neutral
8400	contradiction
8401	neutral
8402	entailment
8403	neutral
8404	entailment
8405	contradiction
8406	contradiction
8407	entailment
8408	neutral
8409	entailment
8410	neutral
8411	neutral
8412	contradiction
8413	neutral
8414	neutral
8415	contradiction
8416	entailment
8417	neutral
8418	entailment
8419	entailment
8420	entailment
8421	entailment
8422	contradiction
8423	neutral
8424	entailment
8425	neutral
8426	contradiction
8427	neutral
8428	contradiction
8429	contradiction
8430	neutral
8431	neutral
8432	contradiction
8433	entailment
8434	entailment
8435	entailment
8436	neutral
8437	contradiction
8438	contradiction
8439	contradiction
8440	entailment
8441	neutral
8442	neutral
8443	entailment
8444	entailment
8445	entailment
8446	neutral
8447	contradiction
8448	neutral
8449	entailment
8450	neutral
8451	contradiction
8452	contradiction
8453	contradiction
8454	neutral
8455	neutral
8456	neutral
8457	neutral
8458	contradiction
8459	neutral
8460	entailment
8461	neutral
8462	entailment
8463	neutral
8464	contradiction
8465	neutral
8466	contradiction
8467	contradiction
8468	entailment
8469	neutral
8470	neutral
8471	entailment
8472	neutral
8473	neutral
8474	entailment
8475	entailment
8476	contradiction
8477	neutral
8478	contradiction
8479	entailment
8480	neutral
8481	entailment
8482	entailment
8483	neutral
8484	neutral
8485	neutral
8486	contradiction
8487	neutral
8488	neutral
8489	entailment
8490	neutral
8491	entailment
8492	entailment
8493	contradiction
8494	entailment
8495	contradiction
8496	entailment
8497	contradiction
8498	entailment
8499	neutral
8500	neutral
8501	neutral
8502	contradiction
8503	neutral
8504	neutral
8505	neutral
8506	neutral
8507	entailment
8508	entailment
8509	neutral
8510	neutral
8511	neutral
8512	entailment
8513	contradiction
8514	neutral
8515	contradiction
8516	entailment
8517	contradiction
8518	neutral
8519	contradiction
8520	contradiction
8521	neutral
8522	contradiction
8523	entailment
8524	entailment
8525	neutral
8526	entailment
8527	entailment
8528	entailment
8529	contradiction
8530	neutral
8531	contradiction
8532	neutral
8533	contradiction
8534	contradiction
8535	entailment
8536	entailment
8537	neutral
8538	contradiction
8539	contradiction
8540	contradiction
8541	contradiction
8542	neutral
8543	entailment
8544	contradiction
8545	contradiction
8546	neutral
8547	neutral
8548	neutral
8549	neutral
8550	neutral
8551	contradiction
8552	neutral
8553	neutral
8554	entailment
8555	entailment
8556	neutral
8557	contradiction
8558	contradiction
8559	entailment
8560	neutral
8561	entailment
8562	neutral
8563	contradiction
8564	entailment
8565	entailment
8566	entailment
8567	entailment
8568	entailment
8569	neutral
8570	contradiction
8571	entailment
8572	neutral
8573	contradiction
8574	contradiction
8575	contradiction
8576	entailment
8577	neutral
8578	entailment
8579	entailment
8580	contradiction
8581	neutral
8582	entailment
8583	neutral
8584	entailment
8585	neutral
8586	contradiction
8587	contradiction
8588	entailment
8589	contradiction
8590	contradiction
8591	neutral
8592	contradiction
8593	neutral
8594	entailment
8595	entailment
8596	contradiction
8597	entailment
8598	entailment
8599	entailment
8600	entailment
8601	neutral
8602	entailment
8603	neutral
8604	entailment
8605	entailment
8606	neutral
8607	entailment
8608	entailment
8609	neutral
8610	contradiction
8611	neutral
8612	neutral
8613	contradiction
8614	contradiction
8615	contradiction
8616	contradiction
8617	contradiction
8618	neutral
8619	contradiction
8620	entailment
8621	entailment
8622	contradiction
8623	entailment
8624	contradiction
8625	contradiction
8626	entailment
8627	entailment
8628	neutral
8629	entailment
8630	neutral
8631	entailment
8632	neutral
8633	entailment
8634	neutral
8635	contradiction
8636	entailment
8637	contradiction
8638	neutral
8639	contradiction
8640	contradiction
8641	contradiction
8642	neutral
8643	entailment
8644	entailment
8645	neutral
8646	neutral
8647	contradiction
8648	contradiction
8649	entailment
8650	contradiction
8651	contradiction
8652	neutral
8653	entailment
8654	entailment
8655	contradiction
8656	contradiction
8657	entailment
8658	entailment
8659	neutral
8660	contradiction
8661	neutral
8662	neutral
8663	contradiction
8664	entailment
8665	contradiction
8666	entailment
8667	neutral
8668	contradiction
8669	entailment
8670	entailment
8671	neutral
8672	entailment
8673	contradiction
8674	contradiction
8675	neutral
8676	entailment
8677	neutral
8678	entailment
8679	entailment
8680	neutral
8681	entailment
8682	entailment
8683	neutral
8684	neutral
8685	entailment
8686	neutral
8687	neutral
8688	neutral
8689	neutral
8690	contradiction
8691	neutral
8692	entailment
8693	contradiction
8694	entailment
8695	neutral
8696	neutral
8697	neutral
8698	neutral
8699	entailment
8700	entailment
8701	neutral
8702	contradiction
8703	neutral
8704	entailment
8705	neutral
8706	entailment
8707	entailment
8708	contradiction
8709	entailment
8710	contradiction
8711	contradiction
8712	neutral
8713	entailment
8714	contradiction
8715	neutral
8716	contradiction
8717	contradiction
8718	contradiction
8719	contradiction
8720	contradiction
8721	contradiction
8722	neutral
8723	neutral
8724	entailment
8725	contradiction
8726	contradiction
8727	entailment
8728	neutral
8729	neutral
8730	neutral
8731	contradiction
8732	neutral
8733	contradiction
8734	neutral
8735	entailment
8736	entailment
8737	entailment
8738	neutral
8739	neutral
8740	neutral
8741	neutral
8742	neutral
8743	entailment
8744	contradiction
8745	neutral
8746	entailment
8747	entailment
8748	contradiction
8749	neutral
8750	entailment
8751	contradiction
8752	contradiction
8753	neutral
8754	contradiction
8755	contradiction
8756	entailment
8757	entailment
8758	entailment
8759	entailment
8760	contradiction
8761	neutral
8762	neutral
8763	neutral
8764	neutral
8765	entailment
8766	entailment
8767	entailment
8768	neutral
8769	neutral
8770	contradiction
8771	neutral
8772	entailment
8773	entailment
8774	contradiction
8775	neutral
8776	entailment
8777	contradiction
8778	entailment
8779	neutral
8780	contradiction
8781	contradiction
8782	contradiction
8783	neutral
8784	neutral
8785	contradiction
8786	entailment
8787	neutral
8788	neutral
8789	entailment
8790	entailment
8791	neutral
8792	neutral
8793	neutral
8794	entailment
8795	neutral
8796	neutral
8797	contradiction
8798	neutral
8799	contradiction
8800	contradiction
8801	neutral
8802	neutral
8803	contradiction
8804	neutral
8805	neutral
8806	neutral
8807	neutral
8808	entailment
8809	entailment
8810	neutral
8811	neutral
8812	contradiction
8813	neutral
8814	neutral
8815	neutral
8816	entailment
8817	contradiction
8818	entailment
8819	entailment
8820	contradiction
8821	contradiction
8822	entailment
8823	entailment
8824	contradiction
8825	neutral
8826	entailment
8827	entailment
8828	neutral
8829	entailment
8830	contradiction
8831	entailment
8832	contradiction
8833	entailment
8834	contradiction
8835	entailment
8836	contradiction
8837	neutral
8838	neutral
8839	entailment
8840	contradiction
8841	neutral
8842	contradiction
8843	entailment
8844	contradiction
8845	entailment
8846	neutral
8847	neutral
8848	entailment
8849	entailment
8850	entailment
8851	contradiction
8852	entailment
8853	entailment
8854	entailment
8855	contradiction
8856	entailment
8857	neutral
8858	entailment
8859	neutral
8860	contradiction
8861	neutral
8862	entailment
8863	contradiction
8864	entailment
8865	entailment
8866	entailment
8867	entailment
8868	contradiction
8869	entailment
8870	entailment
8871	neutral
8872	neutral
8873	contradiction
8874	neutral
8875	contradiction
8876	neutral
8877	neutral
8878	neutral
8879	contradiction
8880	neutral
8881	neutral
8882	contradiction
8883	neutral
8884	entailment
8885	entailment
8886	entailment
8887	entailment
8888	contradiction
8889	neutral
8890	contradiction
8891	entailment
8892	entailment
8893	entailment
8894	neutral
8895	neutral
8896	neutral
8897	entailment
8898	contradiction
8899	neutral
8900	neutral
8901	contradiction
8902	entailment
8903	contradiction
8904	entailment
8905	neutral
8906	entailment
8907	neutral
8908	neutral
8909	neutral
8910	neutral
8911	neutral
8912	entailment
8913	neutral
8914	entailment
8915	contradiction
8916	neutral
8917	neutral
8918	neutral
8919	entailment
8920	entailment
8921	contradiction
8922	neutral
8923	neutral
8924	neutral
8925	neutral
8926	contradiction
8927	entailment
8928	neutral
8929	contradiction
8930	entailment
8931	contradiction
8932	neutral
8933	contradiction
8934	entailment
8935	entailment
8936	neutral
8937	contradiction
8938	neutral
8939	entailment
8940	contradiction
8941	neutral
8942	entailment
8943	entailment
8944	contradiction
8945	neutral
8946	neutral
8947	neutral
8948	entailment
8949	neutral
8950	contradiction
8951	neutral
8952	contradiction
8953	contradiction
8954	entailment
8955	contradiction
8956	contradiction
8957	contradiction
8958	contradiction
8959	contradiction
8960	neutral
8961	neutral
8962	contradiction
8963	neutral
8964	contradiction
8965	entailment
8966	neutral
8967	neutral
8968	neutral
8969	entailment
8970	neutral
8971	contradiction
8972	neutral
8973	neutral
8974	contradiction
8975	contradiction
8976	entailment
8977	contradiction
8978	contradiction
8979	neutral
8980	entailment
8981	entailment
8982	neutral
8983	neutral
8984	contradiction
8985	entailment
8986	contradiction
8987	contradiction
8988	contradiction
8989	contradiction
8990	neutral
8991	contradiction
8992	neutral
8993	entailment
8994	contradiction
8995	contradiction
8996	neutral
8997	contradiction
8998	neutral
8999	contradiction
9000	contradiction
9001	contradiction
9002	neutral
9003	entailment
9004	neutral
9005	neutral
9006	entailment
9007	contradiction
9008	contradiction
9009	entailment
9010	entailment
9011	neutral
9012	neutral
9013	entailment
9014	entailment
9015	contradiction
9016	contradiction
9017	neutral
9018	neutral
9019	contradiction
9020	contradiction
9021	neutral
9022	entailment
9023	neutral
9024	neutral
9025	neutral
9026	entailment
9027	neutral
9028	contradiction
9029	neutral
9030	neutral
9031	entailment
9032	entailment
9033	entailment
9034	contradiction
9035	contradiction
9036	neutral
9037	neutral
9038	neutral
9039	entailment
9040	entailment
9041	entailment
9042	neutral
9043	contradiction
9044	entailment
9045	entailment
9046	entailment
9047	entailment
9048	contradiction
9049	neutral
9050	neutral
9051	contradiction
9052	neutral
9053	neutral
9054	contradiction
9055	neutral
9056	entailment
9057	contradiction
9058	contradiction
9059	contradiction
9060	neutral
9061	neutral
9062	contradiction
9063	contradiction
9064	contradiction
9065	contradiction
9066	neutral
9067	neutral
9068	neutral
9069	contradiction
9070	neutral
9071	contradiction
9072	contradiction
9073	entailment
9074	entailment
9075	contradiction
9076	entailment
9077	contradiction
9078	entailment
9079	neutral
9080	entailment
9081	entailment
9082	neutral
9083	neutral
9084	entailment
9085	contradiction
9086	entailment
9087	entailment
9088	entailment
9089	entailment
9090	contradiction
9091	neutral
9092	neutral
9093	neutral
9094	contradiction
9095	contradiction
9096	contradiction
9097	neutral
9098	contradiction
9099	contradiction
9100	neutral
9101	neutral
9102	entailment
9103	entailment
9104	contradiction
9105	neutral
9106	entailment
9107	entailment
9108	contradiction
9109	neutral
9110	neutral
9111	contradiction
9112	entailment
9113	neutral
9114	entailment
9115	entailment
9116	neutral
9117	entailment
9118	contradiction
9119	neutral
9120	entailment
9121	neutral
9122	contradiction
9123	neutral
9124	neutral
9125	entailment
9126	neutral
9127	neutral
9128	contradiction
9129	neutral
9130	entailment
9131	entailment
9132	contradiction
9133	neutral
9134	contradiction
9135	entailment
9136	entailment
9137	neutral
9138	neutral
9139	neutral
9140	contradiction
9141	entailment
9142	contradiction
9143	contradiction
9144	entailment
9145	entailment
9146	neutral
9147	contradiction
9148	neutral
9149	entailment
9150	entailment
9151	entailment
9152	entailment
9153	neutral
9154	contradiction
9155	contradiction
9156	neutral
9157	contradiction
9158	contradiction
9159	contradiction
9160	contradiction
9161	neutral
9162	neutral
9163	neutral
9164	entailment
9165	entailment
9166	entailment
9167	entailment
9168	contradiction
9169	contradiction
9170	entailment
9171	entailment
9172	contradiction
9173	entailment
9174	contradiction
9175	entailment
9176	neutral
9177	contradiction
9178	neutral
9179	entailment
9180	neutral
9181	neutral
9182	entailment
9183	contradiction
9184	neutral
9185	neutral
9186	contradiction
9187	contradiction
9188	entailment
9189	contradiction
9190	neutral
9191	entailment
9192	entailment
9193	contradiction
9194	neutral
9195	entailment
9196	neutral
9197	entailment
9198	entailment
9199	entailment
9200	neutral
9201	entailment
9202	neutral
9203	contradiction
9204	contradiction
9205	entailment
9206	contradiction
9207	contradiction
9208	neutral
9209	neutral
9210	neutral
9211	entailment
9212	entailment
9213	entailment
9214	neutral
9215	neutral
9216	entailment
9217	entailment
9218	entailment
9219	neutral
9220	entailment
9221	neutral
9222	entailment
9223	contradiction
9224	entailment
9225	neutral
9226	contradiction
9227	entailment
9228	neutral
9229	entailment
9230	contradiction
9231	neutral
9232	entailment
9233	neutral
9234	contradiction
9235	neutral
9236	neutral
9237	contradiction
9238	entailment
9239	entailment
9240	contradiction
9241	entailment
9242	contradiction
9243	entailment
9244	entailment
9245	entailment
9246	contradiction
9247	entailment
9248	entailment
9249	contradiction
9250	neutral
9251	entailment
9252	entailment
9253	neutral
9254	neutral
9255	neutral
9256	entailment
9257	contradiction
9258	neutral
9259	neutral
9260	neutral
9261	neutral
9262	contradiction
9263	neutral
9264	neutral
9265	neutral
9266	neutral
9267	entailment
9268	contradiction
9269	neutral
9270	contradiction
9271	contradiction
9272	entailment
9273	neutral
9274	contradiction
9275	neutral
9276	neutral
9277	entailment
9278	entailment
9279	neutral
9280	entailment
9281	neutral
9282	contradiction
9283	contradiction
9284	contradiction
9285	neutral
9286	neutral
9287	neutral
9288	contradiction
9289	contradiction
9290	contradiction
9291	contradiction
9292	neutral
9293	neutral
9294	neutral
9295	entailment
9296	neutral
9297	neutral
9298	neutral
9299	entailment
9300	entailment
9301	contradiction
9302	contradiction
9303	contradiction
9304	entailment
9305	neutral
9306	contradiction
9307	contradiction
9308	neutral
9309	contradiction
9310	entailment
9311	contradiction
9312	neutral
9313	contradiction
9314	neutral
9315	neutral
9316	neutral
9317	neutral
9318	entailment
9319	neutral
9320	neutral
9321	contradiction
9322	entailment
9323	neutral
9324	entailment
9325	neutral
9326	contradiction
9327	neutral
9328	entailment
9329	contradiction
9330	entailment
9331	entailment
9332	neutral
9333	neutral
9334	neutral
9335	entailment
9336	contradiction
9337	neutral
9338	neutral
9339	neutral
9340	entailment
9341	entailment
9342	neutral
9343	contradiction
9344	contradiction
9345	entailment
9346	neutral
9347	entailment
9348	neutral
9349	entailment
9350	entailment
9351	contradiction
9352	contradiction
9353	neutral
9354	neutral
9355	neutral
9356	entailment
9357	entailment
9358	contradiction
9359	entailment
9360	contradiction
9361	neutral
9362	neutral
9363	entailment
9364	neutral
9365	entailment
9366	neutral
9367	entailment
9368	contradiction
9369	entailment
9370	contradiction
9371	neutral
9372	neutral
9373	neutral
9374	contradiction
9375	neutral
9376	neutral
9377	neutral
9378	entailment
9379	neutral
9380	contradiction
9381	neutral
9382	contradiction
9383	neutral
9384	entailment
9385	neutral
9386	contradiction
9387	entailment
9388	entailment
9389	neutral
9390	neutral
9391	entailment
9392	entailment
9393	neutral
9394	contradiction
9395	neutral
9396	contradiction
9397	neutral
9398	contradiction
9399	entailment
9400	contradiction
9401	entailment
9402	neutral
9403	contradiction
9404	neutral
9405	neutral
9406	neutral
9407	contradiction
9408	neutral
9409	neutral
9410	neutral
9411	neutral
9412	contradiction
9413	neutral
9414	entailment
9415	entailment
9416	contradiction
9417	neutral
9418	neutral
9419	neutral
9420	entailment
9421	entailment
9422	contradiction
9423	contradiction
9424	contradiction
9425	neutral
9426	contradiction
9427	neutral
9428	neutral
9429	neutral
9430	neutral
9431	contradiction
9432	neutral
9433	entailment
9434	entailment
9435	contradiction
9436	contradiction
9437	entailment
9438	contradiction
9439	neutral
9440	neutral
9441	neutral
9442	contradiction
9443	neutral
9444	contradiction
9445	contradiction
9446	contradiction
9447	contradiction
9448	neutral
9449	entailment
9450	neutral
9451	entailment
9452	contradiction
9453	neutral
9454	neutral
9455	entailment
9456	neutral
9457	contradiction
9458	entailment
9459	neutral
9460	contradiction
9461	contradiction
9462	entailment
9463	entailment
9464	entailment
9465	entailment
9466	contradiction
9467	contradiction
9468	contradiction
9469	entailment
9470	contradiction
9471	entailment
9472	contradiction
9473	contradiction
9474	neutral
9475	entailment
9476	entailment
9477	neutral
9478	neutral
9479	neutral
9480	entailment
9481	contradiction
9482	entailment
9483	neutral
9484	entailment
9485	neutral
9486	contradiction
9487	contradiction
9488	contradiction
9489	neutral
9490	neutral
9491	neutral
9492	neutral
9493	contradiction
9494	contradiction
9495	contradiction
9496	entailment
9497	contradiction
9498	contradiction
9499	entailment
9500	entailment
9501	contradiction
9502	neutral
9503	neutral
9504	neutral
9505	neutral
9506	neutral
9507	neutral
9508	neutral
9509	neutral
9510	entailment
9511	neutral
9512	contradiction
9513	entailment
9514	contradiction
9515	neutral
9516	entailment
9517	entailment
9518	contradiction
9519	entailment
9520	contradiction
9521	contradiction
9522	contradiction
9523	neutral
9524	entailment
9525	neutral
9526	contradiction
9527	neutral
9528	contradiction
9529	entailment
9530	entailment
9531	entailment
9532	contradiction
9533	entailment
9534	contradiction
9535	contradiction
9536	entailment
9537	neutral
9538	contradiction
9539	entailment
9540	entailment
9541	contradiction
9542	neutral
9543	neutral
9544	contradiction
9545	contradiction
9546	contradiction
9547	contradiction
9548	neutral
9549	entailment
9550	entailment
9551	contradiction
9552	contradiction
9553	neutral
9554	neutral
9555	entailment
9556	neutral
9557	contradiction
9558	entailment
9559	entailment
9560	entailment
9561	neutral
9562	contradiction
9563	entailment
9564	entailment
9565	neutral
9566	entailment
9567	entailment
9568	neutral
9569	entailment
9570	neutral
9571	entailment
9572	contradiction
9573	entailment
9574	entailment
9575	entailment
9576	entailment
9577	neutral
9578	contradiction
9579	entailment
9580	neutral
9581	contradiction
9582	neutral
9583	contradiction
9584	contradiction
9585	entailment
9586	entailment
9587	contradiction
9588	neutral
9589	neutral
9590	neutral
9591	neutral
9592	entailment
9593	neutral
9594	contradiction
9595	entailment
9596	neutral
9597	neutral
9598	entailment
9599	entailment
9600	entailment
9601	entailment
9602	entailment
9603	contradiction
9604	contradiction
9605	neutral
9606	neutral
9607	contradiction
9608	contradiction
9609	entailment
9610	contradiction
9611	neutral
9612	neutral
9613	neutral
9614	neutral
9615	neutral
9616	neutral
9617	neutral
9618	neutral
9619	neutral
9620	entailment
9621	entailment
9622	entailment
9623	neutral
9624	neutral
9625	neutral
9626	entailment
9627	entailment
9628	contradiction
9629	contradiction
9630	neutral
9631	entailment
9632	entailment
9633	entailment
9634	contradiction
9635	entailment
9636	entailment
9637	neutral
9638	entailment
9639	contradiction
9640	entailment
9641	contradiction
9642	entailment
9643	neutral
9644	entailment
9645	entailment
9646	contradiction
9647	entailment
9648	contradiction
9649	contradiction
9650	neutral
9651	contradiction
9652	neutral
9653	contradiction
9654	entailment
9655	neutral
9656	contradiction
9657	entailment
9658	neutral
9659	neutral
9660	contradiction
9661	entailment
9662	contradiction
9663	entailment
9664	entailment
9665	neutral
9666	entailment
9667	neutral
9668	entailment
9669	neutral
9670	contradiction
9671	neutral
9672	contradiction
9673	contradiction
9674	neutral
9675	contradiction
9676	contradiction
9677	entailment
9678	contradiction
9679	contradiction
